datetime_utc,station_name,latitude,longitude,temperature,humidity,rainfall,wind_speed,wind_direction,datetime_ist
2026-06-12 07:00:00,Guwahati,26.1445,91.7362,32.83,51.89,6.71,2.0,316.0,2026-06-12 12:30:00
2026-06-12 08:00:00,Guwahati,26.1445,91.7362,32.73,52.34,5.74,2.26,303.8,2026-06-12 13:30:00
2026-06-12 09:00:00,Guwahati,26.1445,91.7362,32.17,54.61,3.22,2.3,294.1,2026-06-12 14:30:00
2026-06-12 10:00:00,Guwahati,26.1445,91.7362,31.33,59.28,10.67,2.19,288.4,2026-06-12 15:30:00
2026-06-12 11:00:00,Guwahati,26.1445,91.7362,30.09,67.22,13.35,2.03,287.8,2026-06-12 16:30:00
2026-06-12 12:00:00,Guwahati,26.1445,91.7362,28.56,80.11,11.33,1.5,287.5,2026-06-12 17:30:00
2026-06-12 13:00:00,Guwahati,26.1445,91.7362,27.46,86.05,10.9,1.43,286.3,2026-06-12 18:30:00
2026-06-12 14:00:00,Guwahati,26.1445,91.7362,27.21,84.79,6.45,1.14,279.6,2026-06-12 19:30:00
2026-06-12 15:00:00,Guwahati,26.1445,91.7362,27.2,81.51,4.55,0.78,244.1,2026-06-12 20:30:00
2026-06-12 16:00:00,Guwahati,26.1445,91.7362,26.51,85.39,8.29,1.07,199.1,2026-06-12 21:30:00
2026-06-12 17:00:00,Guwahati,26.1445,91.7362,25.79,88.94,15.26,1.4,188.7,2026-06-12 22:30:00
2026-06-12 18:00:00,Guwahati,26.1445,91.7362,25.26,90.82,20.43,1.51,183.8,2026-06-12 23:30:00
2026-06-12 19:00:00,Guwahati,26.1445,91.7362,24.79,92.35,16.21,1.55,180.7,2026-06-13 00:30:00
2026-06-12 20:00:00,Guwahati,26.1445,91.7362,24.42,93.22,10.22,1.47,178.1,2026-06-13 01:30:00
2026-06-12 21:00:00,Guwahati,26.1445,91.7362,24.06,94.06,6.63,1.37,181.7,2026-06-13 02:30:00
2026-06-12 22:00:00,Guwahati,26.1445,91.7362,23.75,94.61,5.09,1.27,190.9,2026-06-13 03:30:00
2026-06-12 23:00:00,Guwahati,26.1445,91.7362,23.7,94.91,3.81,1.14,205.0,2026-06-13 04:30:00
2026-06-13 00:00:00,Guwahati,26.1445,91.7362,24.56,91.85,1.22,1.22,225.3,2026-06-13 05:30:00
2026-06-13 01:00:00,Guwahati,26.1445,91.7362,25.47,87.11,0.44,1.77,252.9,2026-06-13 06:30:00
2026-06-13 02:00:00,Guwahati,26.1445,91.7362,26.84,78.78,2.44,2.42,272.1,2026-06-13 07:30:00
2026-06-13 03:00:00,Guwahati,26.1445,91.7362,28.09,70.74,4.06,2.7,285.7,2026-06-13 08:30:00
2026-06-13 04:00:00,Guwahati,26.1445,91.7362,28.87,66.95,3.61,2.78,287.8,2026-06-13 09:30:00
2026-06-13 05:00:00,Guwahati,26.1445,91.7362,29.25,65.38,3.94,2.76,284.3,2026-06-13 10:30:00
2026-06-13 06:00:00,Guwahati,26.1445,91.7362,30.28,62.13,7.99,2.66,281.3,2026-06-13 11:30:00
2026-06-13 07:00:00,Guwahati,26.1445,91.7362,31.4,58.28,7.29,2.53,279.3,2026-06-13 12:30:00
2026-06-13 08:00:00,Guwahati,26.1445,91.7362,31.89,56.28,6.08,2.35,281.0,2026-06-13 13:30:00
2026-06-13 09:00:00,Guwahati,26.1445,91.7362,31.79,56.45,4.07,2.17,279.0,2026-06-13 14:30:00
2026-06-13 10:00:00,Guwahati,26.1445,91.7362,31.35,58.65,2.37,2.03,276.8,2026-06-13 15:30:00
2026-06-13 11:00:00,Guwahati,26.1445,91.7362,30.33,65.14,7.59,1.78,272.3,2026-06-13 16:30:00
2026-06-13 12:00:00,Guwahati,26.1445,91.7362,28.72,78.59,16.01,1.31,264.3,2026-06-13 17:30:00
2026-06-13 13:00:00,Guwahati,26.1445,91.7362,27.46,86.76,13.66,1.26,251.4,2026-06-13 18:30:00
2026-06-13 14:00:00,Guwahati,26.1445,91.7362,26.82,88.63,9.02,1.31,237.2,2026-06-13 19:30:00
2026-06-13 15:00:00,Guwahati,26.1445,91.7362,26.3,89.87,10.94,1.37,221.7,2026-06-13 20:30:00
2026-06-13 16:00:00,Guwahati,26.1445,91.7362,25.73,90.89,10.19,1.48,210.0,2026-06-13 21:30:00
2026-06-13 17:00:00,Guwahati,26.1445,91.7362,25.24,91.93,8.19,1.53,206.7,2026-06-13 22:30:00
2026-06-13 18:00:00,Guwahati,26.1445,91.7362,24.78,93.0,8.38,1.56,209.5,2026-06-13 23:30:00
2026-06-13 19:00:00,Guwahati,26.1445,91.7362,24.34,94.15,4.78,1.56,213.0,2026-06-14 00:30:00
2026-06-13 20:00:00,Guwahati,26.1445,91.7362,23.95,94.95,1.41,1.58,211.3,2026-06-14 01:30:00
2026-06-13 21:00:00,Guwahati,26.1445,91.7362,23.63,95.5,0.24,1.62,206.4,2026-06-14 02:30:00
2026-06-13 22:00:00,Guwahati,26.1445,91.7362,23.36,95.94,0.09,1.63,200.4,2026-06-14 03:30:00
2026-06-13 23:00:00,Guwahati,26.1445,91.7362,23.37,96.02,0.1,1.58,193.2,2026-06-14 04:30:00
2026-06-14 00:00:00,Guwahati,26.1445,91.7362,24.56,90.93,0.3,2.15,189.9,2026-06-14 05:30:00
2026-06-14 01:00:00,Guwahati,26.1445,91.7362,25.94,83.09,0.13,2.58,198.5,2026-06-14 06:30:00
2026-06-14 02:00:00,Guwahati,26.1445,91.7362,27.84,72.25,1.3,2.69,218.4,2026-06-14 07:30:00
2026-06-14 03:00:00,Guwahati,26.1445,91.7362,29.55,64.07,5.01,2.9,241.3,2026-06-14 08:30:00
2026-06-14 04:00:00,Guwahati,26.1445,91.7362,30.58,60.03,4.05,3.14,252.8,2026-06-14 09:30:00
2026-06-14 05:00:00,Guwahati,26.1445,91.7362,31.5,57.43,4.3,3.17,261.1,2026-06-14 10:30:00
2026-06-14 06:00:00,Guwahati,26.1445,91.7362,32.17,55.71,6.29,3.08,265.9,2026-06-14 11:30:00
2026-06-14 07:00:00,Guwahati,26.1445,91.7362,32.63,54.83,7.28,3.09,266.3,2026-06-14 12:30:00
2026-06-14 08:00:00,Guwahati,26.1445,91.7362,32.58,55.42,9.42,3.16,266.7,2026-06-14 13:30:00
2026-06-14 09:00:00,Guwahati,26.1445,91.7362,32.01,57.8,18.85,3.21,265.4,2026-06-14 14:30:00
2026-06-14 10:00:00,Guwahati,26.1445,91.7362,30.92,62.85,22.08,3.1,259.0,2026-06-14 15:30:00
2026-06-14 11:00:00,Guwahati,26.1445,91.7362,29.49,71.77,19.96,2.39,255.0,2026-06-14 16:30:00
2026-06-14 12:00:00,Guwahati,26.1445,91.7362,28.13,81.76,15.26,1.59,252.5,2026-06-14 17:30:00
2026-06-14 13:00:00,Guwahati,26.1445,91.7362,27.29,87.3,8.9,1.31,241.7,2026-06-14 18:30:00
2026-06-14 14:00:00,Guwahati,26.1445,91.7362,26.82,89.02,10.08,1.28,218.0,2026-06-14 19:30:00
2026-06-14 15:00:00,Guwahati,26.1445,91.7362,26.28,89.98,13.16,1.47,199.1,2026-06-14 20:30:00
2026-06-14 16:00:00,Guwahati,26.1445,91.7362,25.73,90.64,12.11,1.65,191.5,2026-06-14 21:30:00
2026-06-14 17:00:00,Guwahati,26.1445,91.7362,25.2,91.75,8.15,1.78,191.7,2026-06-14 22:30:00
2026-06-14 18:00:00,Guwahati,26.1445,91.7362,24.73,92.68,4.14,1.86,195.6,2026-06-14 23:30:00
2026-06-14 19:00:00,Guwahati,26.1445,91.7362,24.3,93.54,0.92,1.82,199.6,2026-06-15 00:30:00
2026-06-14 20:00:00,Guwahati,26.1445,91.7362,23.89,94.48,0.61,1.71,200.6,2026-06-15 01:30:00
2026-06-14 21:00:00,Guwahati,26.1445,91.7362,23.56,95.03,0.37,1.65,202.8,2026-06-15 02:30:00
2026-06-14 22:00:00,Guwahati,26.1445,91.7362,23.26,95.42,0.22,1.65,206.6,2026-06-15 03:30:00
2026-06-14 23:00:00,Guwahati,26.1445,91.7362,23.24,95.45,0.12,1.67,210.3,2026-06-15 04:30:00
2026-06-15 00:00:00,Guwahati,26.1445,91.7362,24.52,89.61,0.07,2.56,214.8,2026-06-15 05:30:00
2026-06-15 01:00:00,Guwahati,26.1445,91.7362,26.06,81.88,0.01,3.1,223.8,2026-06-15 06:30:00
2026-06-15 02:00:00,Guwahati,26.1445,91.7362,28.17,70.97,0.4,3.31,238.7,2026-06-15 07:30:00
2026-06-15 03:00:00,Guwahati,26.1445,91.7362,29.88,62.7,2.59,3.25,254.3,2026-06-15 08:30:00
2026-06-15 04:00:00,Guwahati,26.1445,91.7362,31.08,58.05,4.26,3.23,263.4,2026-06-15 09:30:00
2026-06-15 05:00:00,Guwahati,26.1445,91.7362,31.97,54.94,3.98,3.35,268.8,2026-06-15 10:30:00
2026-06-15 06:00:00,Guwahati,26.1445,91.7362,32.51,53.18,3.03,3.46,272.5,2026-06-15 11:30:00
2026-06-15 07:00:00,Guwahati,26.1445,91.7362,32.88,51.98,2.08,3.51,271.8,2026-06-15 12:30:00
2026-06-15 08:00:00,Guwahati,26.1445,91.7362,32.95,51.57,1.84,3.49,267.0,2026-06-15 13:30:00
2026-06-15 09:00:00,Guwahati,26.1445,91.7362,32.69,52.26,1.06,3.27,261.7,2026-06-15 14:30:00
2026-06-15 10:00:00,Guwahati,26.1445,91.7362,32.1,55.09,0.09,2.83,262.1,2026-06-15 15:30:00
2026-06-15 11:00:00,Guwahati,26.1445,91.7362,31.01,61.63,0.09,2.25,265.2,2026-06-15 16:30:00
2026-06-15 12:00:00,Guwahati,26.1445,91.7362,29.34,75.44,0.01,1.46,274.3,2026-06-15 17:30:00
2026-06-15 13:00:00,Guwahati,26.1445,91.7362,28.01,81.4,0.0,1.49,278.5,2026-06-15 18:30:00
2026-06-15 14:00:00,Guwahati,26.1445,91.7362,27.43,81.8,0.0,1.39,265.9,2026-06-15 19:30:00
2026-06-15 15:00:00,Guwahati,26.1445,91.7362,26.92,82.87,0.05,1.34,237.5,2026-06-15 20:30:00
2026-06-15 16:00:00,Guwahati,26.1445,91.7362,26.24,85.28,0.22,1.51,217.2,2026-06-15 21:30:00
2026-06-15 17:00:00,Guwahati,26.1445,91.7362,25.66,86.73,2.24,1.62,208.0,2026-06-15 22:30:00
2026-06-15 18:00:00,Guwahati,26.1445,91.7362,25.12,88.05,4.08,1.71,202.4,2026-06-15 23:30:00
2026-06-15 19:00:00,Guwahati,26.1445,91.7362,24.67,89.21,3.26,1.74,199.5,2026-06-16 00:30:00
2026-06-15 20:00:00,Guwahati,26.1445,91.7362,24.29,90.22,2.83,1.76,197.9,2026-06-16 01:30:00
2026-06-15 21:00:00,Guwahati,26.1445,91.7362,23.96,91.02,0.46,1.77,197.7,2026-06-16 02:30:00
2026-06-15 22:00:00,Guwahati,26.1445,91.7362,23.65,92.04,0.15,1.74,198.7,2026-06-16 03:30:00
2026-06-15 23:00:00,Guwahati,26.1445,91.7362,23.65,92.87,0.66,1.55,200.4,2026-06-16 04:30:00
2026-06-16 00:00:00,Guwahati,26.1445,91.7362,25.07,86.08,1.94,1.64,201.9,2026-06-16 05:30:00
2026-06-16 01:00:00,Guwahati,26.1445,91.7362,26.9,76.14,0.01,1.84,218.8,2026-06-16 06:30:00
2026-06-16 02:00:00,Guwahati,26.1445,91.7362,29.12,66.52,0.32,2.24,249.1,2026-06-16 07:30:00
2026-06-16 03:00:00,Guwahati,26.1445,91.7362,30.88,59.85,2.42,2.67,265.7,2026-06-16 08:30:00
2026-06-16 04:00:00,Guwahati,26.1445,91.7362,31.87,56.11,4.07,2.94,270.4,2026-06-16 09:30:00
2026-06-16 05:00:00,Guwahati,26.1445,91.7362,32.55,53.95,5.34,3.05,270.0,2026-06-16 10:30:00
2026-06-16 06:00:00,Guwahati,26.1445,91.7362,32.85,53.27,4.76,3.11,269.3,2026-06-16 11:30:00
2026-06-16 07:00:00,Guwahati,26.1445,91.7362,32.97,53.31,4.18,3.16,267.3,2026-06-16 12:30:00
2026-06-16 08:00:00,Guwahati,26.1445,91.7362,32.91,53.63,3.01,3.19,267.5,2026-06-16 13:30:00
2026-06-16 09:00:00,Guwahati,26.1445,91.7362,32.78,54.33,2.13,3.15,270.2,2026-06-16 14:30:00
2026-06-16 10:00:00,Guwahati,26.1445,91.7362,32.06,57.63,19.94,3.05,274.1,2026-06-16 15:30:00
2026-06-16 11:00:00,Guwahati,26.1445,91.7362,30.6,66.37,18.72,2.39,275.3,2026-06-16 16:30:00
2026-06-16 12:00:00,Guwahati,26.1445,91.7362,28.93,79.13,12.75,1.68,271.4,2026-06-16 17:30:00
2026-06-16 13:00:00,Guwahati,26.1445,91.7362,27.73,85.35,7.56,1.63,260.1,2026-06-16 18:30:00
2026-06-16 14:00:00,Guwahati,26.1445,91.7362,27.13,87.24,3.68,1.65,240.9,2026-06-16 19:30:00
2026-06-16 15:00:00,Guwahati,26.1445,91.7362,26.63,88.27,2.5,1.71,220.5,2026-06-16 20:30:00
2026-06-16 16:00:00,Guwahati,26.1445,91.7362,26.15,89.26,5.97,1.76,208.2,2026-06-16 21:30:00
2026-06-16 17:00:00,Guwahati,26.1445,91.7362,25.69,90.2,8.78,1.83,204.6,2026-06-16 22:30:00
2026-06-16 18:00:00,Guwahati,26.1445,91.7362,25.25,91.31,9.97,1.92,205.9,2026-06-16 23:30:00
2026-06-16 19:00:00,Guwahati,26.1445,91.7362,24.86,92.36,3.81,1.94,207.0,2026-06-17 00:30:00
2026-06-16 20:00:00,Guwahati,26.1445,91.7362,24.53,93.55,1.07,1.83,206.3,2026-06-17 01:30:00
2026-06-16 21:00:00,Guwahati,26.1445,91.7362,24.22,94.32,0.36,1.77,205.1,2026-06-17 02:30:00
2026-06-16 22:00:00,Guwahati,26.1445,91.7362,23.91,94.88,0.29,1.72,207.3,2026-06-17 03:30:00
2026-06-16 23:00:00,Guwahati,26.1445,91.7362,23.88,95.19,0.34,1.63,214.5,2026-06-17 04:30:00
2026-06-17 00:00:00,Guwahati,26.1445,91.7362,25.13,89.34,0.45,2.31,224.3,2026-06-17 05:30:00
2026-06-17 01:00:00,Guwahati,26.1445,91.7362,26.55,81.34,0.15,2.86,232.1,2026-06-17 06:30:00
2026-06-17 02:00:00,Guwahati,26.1445,91.7362,28.39,71.47,0.39,3.29,242.1,2026-06-17 07:30:00
2026-06-17 03:00:00,Guwahati,26.1445,91.7362,29.91,64.11,3.23,3.55,252.3,2026-06-17 08:30:00
2026-06-17 04:00:00,Guwahati,26.1445,91.7362,30.97,60.17,5.06,3.51,254.3,2026-06-17 09:30:00
2026-06-17 05:00:00,Guwahati,26.1445,91.7362,31.5,57.99,4.17,3.39,250.0,2026-06-17 10:30:00
2026-06-17 06:00:00,Guwahati,26.1445,91.7362,31.97,56.49,6.56,3.28,240.4,2026-06-17 11:30:00
2026-06-17 07:00:00,Guwahati,26.1445,91.7362,32.41,55.3,4.84,3.26,231.7,2026-06-17 12:30:00
2026-06-17 08:00:00,Guwahati,26.1445,91.7362,32.73,54.65,3.92,3.17,233.3,2026-06-17 13:30:00
2026-06-17 09:00:00,Guwahati,26.1445,91.7362,32.68,55.28,3.88,2.99,237.7,2026-06-17 14:30:00
2026-06-17 10:00:00,Guwahati,26.1445,91.7362,31.81,59.13,16.89,2.92,243.5,2026-06-17 15:30:00
2026-06-17 11:00:00,Guwahati,26.1445,91.7362,30.19,68.03,18.93,2.56,250.2,2026-06-17 16:30:00
2026-06-17 12:00:00,Guwahati,26.1445,91.7362,28.44,79.47,7.75,1.75,254.1,2026-06-17 17:30:00
2026-06-17 13:00:00,Guwahati,26.1445,91.7362,27.1,86.58,2.93,1.49,245.0,2026-06-17 18:30:00
2026-06-17 14:00:00,Guwahati,26.1445,91.7362,26.36,88.87,1.36,1.53,222.9,2026-06-17 19:30:00
2026-06-17 15:00:00,Guwahati,26.1445,91.7362,25.83,89.52,0.16,1.75,200.4,2026-06-17 20:30:00
2026-06-17 16:00:00,Guwahati,26.1445,91.7362,25.38,90.02,0.35,1.96,189.4,2026-06-17 21:30:00
2026-06-17 17:00:00,Guwahati,26.1445,91.7362,24.96,90.92,0.35,1.95,185.3,2026-06-17 22:30:00
2026-06-17 18:00:00,Guwahati,26.1445,91.7362,24.59,92.03,0.48,1.81,185.1,2026-06-17 23:30:00
2026-06-17 19:00:00,Guwahati,26.1445,91.7362,24.2,93.36,3.49,1.71,189.1,2026-06-18 00:30:00
2026-06-17 20:00:00,Guwahati,26.1445,91.7362,23.85,93.99,1.23,1.7,193.3,2026-06-18 01:30:00
2026-06-17 21:00:00,Guwahati,26.1445,91.7362,23.5,94.75,0.25,1.7,197.2,2026-06-18 02:30:00
2026-06-17 22:00:00,Guwahati,26.1445,91.7362,23.23,95.07,0.16,1.66,201.6,2026-06-18 03:30:00
2026-06-17 23:00:00,Guwahati,26.1445,91.7362,23.23,95.29,0.19,1.49,211.0,2026-06-18 04:30:00
2026-06-18 00:00:00,Guwahati,26.1445,91.7362,24.37,89.34,0.16,1.93,227.3,2026-06-18 05:30:00
2026-06-18 01:00:00,Guwahati,26.1445,91.7362,25.77,81.67,0.07,2.45,238.2,2026-06-18 06:30:00
2026-06-18 02:00:00,Guwahati,26.1445,91.7362,27.88,71.39,0.15,2.89,245.7,2026-06-18 07:30:00
2026-06-18 03:00:00,Guwahati,26.1445,91.7362,29.83,63.61,0.89,3.05,250.9,2026-06-18 08:30:00
2026-06-18 04:00:00,Guwahati,26.1445,91.7362,31.28,58.63,4.71,3.17,258.0,2026-06-18 09:30:00
2026-06-18 05:00:00,Guwahati,26.1445,91.7362,32.14,55.59,4.22,3.35,265.9,2026-06-18 10:30:00
2026-06-18 06:00:00,Guwahati,26.1445,91.7362,32.5,54.75,5.26,3.52,269.2,2026-06-18 11:30:00
2026-06-18 07:00:00,Guwahati,26.1445,91.7362,32.26,56.12,7.09,3.54,266.3,2026-06-18 12:30:00
2026-06-18 08:00:00,Guwahati,26.1445,91.7362,31.63,59.13,7.79,3.41,259.0,2026-06-18 13:30:00
2026-06-18 09:00:00,Guwahati,26.1445,91.7362,31.5,60.4,4.94,3.29,251.4,2026-06-18 14:30:00
2026-06-18 10:00:00,Guwahati,26.1445,91.7362,30.88,63.61,7.93,2.87,246.8,2026-06-18 15:30:00
2026-06-18 11:00:00,Guwahati,26.1445,91.7362,29.83,70.23,11.54,2.24,240.9,2026-06-18 16:30:00
2026-06-18 12:00:00,Guwahati,26.1445,91.7362,28.39,80.39,15.82,1.46,232.5,2026-06-18 17:30:00
2026-06-18 13:00:00,Guwahati,26.1445,91.7362,27.19,86.83,12.67,1.29,225.0,2026-06-18 18:30:00
2026-06-18 14:00:00,Guwahati,26.1445,91.7362,26.47,89.28,10.16,1.47,210.8,2026-06-18 19:30:00
2026-06-18 15:00:00,Guwahati,26.1445,91.7362,25.93,90.22,5.78,1.68,199.1,2026-06-18 20:30:00
2026-06-18 16:00:00,Guwahati,26.1445,91.7362,25.47,90.77,1.48,1.88,196.4,2026-06-18 21:30:00
2026-06-18 17:00:00,Guwahati,26.1445,91.7362,25.02,91.48,0.43,1.93,200.6,2026-06-18 22:30:00
2026-06-18 18:00:00,Guwahati,26.1445,91.7362,24.6,92.27,0.6,1.93,207.8,2026-06-18 23:30:00
2026-06-18 19:00:00,Guwahati,26.1445,91.7362,24.2,93.01,0.15,1.9,212.5,2026-06-19 00:30:00
2026-06-18 20:00:00,Guwahati,26.1445,91.7362,23.81,93.81,0.06,1.83,212.5,2026-06-19 01:30:00
2026-06-18 21:00:00,Guwahati,26.1445,91.7362,23.47,94.7,0.12,1.76,212.0,2026-06-19 02:30:00
2026-06-18 22:00:00,Guwahati,26.1445,91.7362,23.2,95.27,0.43,1.74,211.1,2026-06-19 03:30:00
2026-06-18 23:00:00,Guwahati,26.1445,91.7362,23.22,95.23,0.39,1.75,213.3,2026-06-19 04:30:00
2026-06-04 00:00:00,Shillong,25.5788,91.8933,23.05,84.96,0.0,1.87,196.8,2026-06-04 05:30:00
2026-06-04 01:00:00,Shillong,25.5788,91.8933,24.59,76.79,0.0,2.58,201.8,2026-06-04 06:30:00
2026-06-04 02:00:00,Shillong,25.5788,91.8933,26.5,69.58,0.0,3.0,209.4,2026-06-04 07:30:00
2026-06-04 03:00:00,Shillong,25.5788,91.8933,28.08,64.3,0.05,3.21,211.0,2026-06-04 08:30:00
2026-06-04 04:00:00,Shillong,25.5788,91.8933,29.26,60.3,2.49,3.2,212.5,2026-06-04 09:30:00
2026-06-04 05:00:00,Shillong,25.5788,91.8933,30.02,57.63,4.29,3.16,214.0,2026-06-04 10:30:00
2026-06-04 06:00:00,Shillong,25.5788,91.8933,30.49,56.0,5.99,3.13,216.3,2026-06-04 11:30:00
2026-06-04 07:00:00,Shillong,25.5788,91.8933,30.27,56.28,6.66,3.05,219.5,2026-06-04 12:30:00
2026-06-04 08:00:00,Shillong,25.5788,91.8933,30.11,56.75,4.14,2.89,221.9,2026-06-04 13:30:00
2026-06-04 09:00:00,Shillong,25.5788,91.8933,29.87,57.36,4.12,2.73,222.2,2026-06-04 14:30:00
2026-06-04 10:00:00,Shillong,25.5788,91.8933,29.31,59.97,2.91,2.43,223.2,2026-06-04 15:30:00
2026-06-04 11:00:00,Shillong,25.5788,91.8933,28.25,67.84,6.32,1.74,223.6,2026-06-04 16:30:00
2026-06-04 12:00:00,Shillong,25.5788,91.8933,26.88,81.5,2.32,1.06,224.2,2026-06-04 17:30:00
2026-06-04 13:00:00,Shillong,25.5788,91.8933,26.17,82.1,0.45,0.98,214.2,2026-06-04 18:30:00
2026-06-04 14:00:00,Shillong,25.5788,91.8933,25.7,82.22,1.84,0.99,192.8,2026-06-04 19:30:00
2026-06-04 15:00:00,Shillong,25.5788,91.8933,25.18,86.09,4.52,1.05,174.6,2026-06-04 20:30:00
2026-06-04 16:00:00,Shillong,25.5788,91.8933,24.58,89.76,6.86,1.14,173.9,2026-06-04 21:30:00
2026-06-04 17:00:00,Shillong,25.5788,91.8933,23.92,91.29,10.52,1.19,190.2,2026-06-04 22:30:00
2026-06-04 18:00:00,Shillong,25.5788,91.8933,23.31,92.18,20.02,1.31,209.7,2026-06-04 23:30:00
2026-06-04 19:00:00,Shillong,25.5788,91.8933,22.83,93.59,19.96,1.29,217.1,2026-06-05 00:30:00
2026-06-04 20:00:00,Shillong,25.5788,91.8933,22.35,94.84,1.32,1.27,209.8,2026-06-05 01:30:00
2026-06-04 21:00:00,Shillong,25.5788,91.8933,21.96,94.92,0.3,1.27,200.7,2026-06-05 02:30:00
2026-06-04 22:00:00,Shillong,25.5788,91.8933,21.69,94.92,0.18,1.21,187.1,2026-06-05 03:30:00
2026-06-04 23:00:00,Shillong,25.5788,91.8933,21.56,95.41,0.53,1.09,173.7,2026-06-05 04:30:00
2026-06-05 00:00:00,Shillong,25.5788,91.8933,22.47,90.7,0.0,1.28,171.5,2026-06-05 05:30:00
2026-06-05 01:00:00,Shillong,25.5788,91.8933,23.99,82.22,0.0,1.66,190.4,2026-06-05 06:30:00
2026-06-05 02:00:00,Shillong,25.5788,91.8933,26.13,71.08,0.37,2.19,207.5,2026-06-05 07:30:00
2026-06-05 03:00:00,Shillong,25.5788,91.8933,27.95,63.43,5.39,2.47,214.3,2026-06-05 08:30:00
2026-06-05 04:00:00,Shillong,25.5788,91.8933,29.15,59.51,6.3,2.57,215.2,2026-06-05 09:30:00
2026-06-05 05:00:00,Shillong,25.5788,91.8933,29.99,57.16,5.74,2.66,212.7,2026-06-05 10:30:00
2026-06-05 06:00:00,Shillong,25.5788,91.8933,30.51,55.73,5.66,2.74,211.0,2026-06-05 11:30:00
2026-06-05 07:00:00,Shillong,25.5788,91.8933,30.68,55.3,7.15,2.74,210.8,2026-06-05 12:30:00
2026-06-05 08:00:00,Shillong,25.5788,91.8933,30.42,56.04,6.03,2.71,213.1,2026-06-05 13:30:00
2026-06-05 09:00:00,Shillong,25.5788,91.8933,30.09,57.07,5.01,2.54,214.8,2026-06-05 14:30:00
2026-06-05 10:00:00,Shillong,25.5788,91.8933,29.49,59.51,5.06,2.11,215.6,2026-06-05 15:30:00
2026-06-05 11:00:00,Shillong,25.5788,91.8933,28.34,66.72,5.09,1.46,213.8,2026-06-05 16:30:00
2026-06-05 12:00:00,Shillong,25.5788,91.8933,27.01,77.22,1.93,0.77,199.6,2026-06-05 17:30:00
2026-06-05 13:00:00,Shillong,25.5788,91.8933,26.23,79.59,0.25,0.53,173.5,2026-06-05 18:30:00
2026-06-05 14:00:00,Shillong,25.5788,91.8933,25.78,80.89,0.41,0.56,153.4,2026-06-05 19:30:00
2026-06-05 15:00:00,Shillong,25.5788,91.8933,25.33,83.44,0.36,0.75,147.6,2026-06-05 20:30:00
2026-06-05 16:00:00,Shillong,25.5788,91.8933,24.93,84.65,0.53,0.93,149.6,2026-06-05 21:30:00
2026-06-05 17:00:00,Shillong,25.5788,91.8933,24.55,86.22,0.73,0.97,159.5,2026-06-05 22:30:00
2026-06-05 18:00:00,Shillong,25.5788,91.8933,24.09,88.76,1.77,0.99,176.5,2026-06-05 23:30:00
2026-06-05 19:00:00,Shillong,25.5788,91.8933,23.53,91.34,1.11,1.07,193.0,2026-06-06 00:30:00
2026-06-05 20:00:00,Shillong,25.5788,91.8933,23.22,92.19,0.38,1.11,200.1,2026-06-06 01:30:00
2026-06-05 21:00:00,Shillong,25.5788,91.8933,22.92,92.39,0.3,1.15,204.8,2026-06-06 02:30:00
2026-06-05 22:00:00,Shillong,25.5788,91.8933,22.58,92.15,0.37,1.17,209.6,2026-06-06 03:30:00
2026-06-05 23:00:00,Shillong,25.5788,91.8933,22.6,91.99,0.49,0.96,210.9,2026-06-06 04:30:00
2026-06-06 00:00:00,Shillong,25.5788,91.8933,23.47,86.85,0.3,0.85,207.2,2026-06-06 05:30:00
2026-06-06 01:00:00,Shillong,25.5788,91.8933,24.53,81.24,0.18,1.03,215.5,2026-06-06 06:30:00
2026-06-06 02:00:00,Shillong,25.5788,91.8933,26.5,70.2,0.83,1.61,225.8,2026-06-06 07:30:00
2026-06-06 03:00:00,Shillong,25.5788,91.8933,28.28,61.52,2.67,1.97,223.2,2026-06-06 08:30:00
2026-06-06 04:00:00,Shillong,25.5788,91.8933,29.53,57.53,1.89,2.17,220.5,2026-06-06 09:30:00
2026-06-06 05:00:00,Shillong,25.5788,91.8933,30.44,54.73,1.85,2.37,220.2,2026-06-06 10:30:00
2026-06-06 06:00:00,Shillong,25.5788,91.8933,30.76,53.69,2.82,2.5,220.5,2026-06-06 11:30:00
2026-06-06 07:00:00,Shillong,25.5788,91.8933,30.87,53.53,3.02,2.53,220.7,2026-06-06 12:30:00
2026-06-06 08:00:00,Shillong,25.5788,91.8933,30.74,53.98,3.84,2.48,220.4,2026-06-06 13:30:00
2026-06-06 09:00:00,Shillong,25.5788,91.8933,30.33,55.36,6.49,2.4,219.6,2026-06-06 14:30:00
2026-06-06 10:00:00,Shillong,25.5788,91.8933,29.46,58.85,6.6,2.15,218.6,2026-06-06 15:30:00
2026-06-06 11:00:00,Shillong,25.5788,91.8933,28.25,66.55,4.37,1.55,215.0,2026-06-06 16:30:00
2026-06-06 12:00:00,Shillong,25.5788,91.8933,26.78,79.54,1.88,0.95,209.8,2026-06-06 17:30:00
2026-06-06 13:00:00,Shillong,25.5788,91.8933,25.89,83.33,0.86,0.69,200.3,2026-06-06 18:30:00
2026-06-06 14:00:00,Shillong,25.5788,91.8933,25.54,82.35,0.92,0.56,184.1,2026-06-06 19:30:00
2026-06-06 15:00:00,Shillong,25.5788,91.8933,25.17,82.91,0.97,0.6,171.3,2026-06-06 20:30:00
2026-06-06 16:00:00,Shillong,25.5788,91.8933,24.64,85.86,2.28,0.77,162.7,2026-06-06 21:30:00
